"","participant","sentence_type","n","correct_pct","lextale_avg","eq_score"
"637","600be42e32909325b20ab5f0","declarative-broad-focus",16,100,58.3333333333333,29
"638","600be42e32909325b20ab5f0","declarative-narrow-focus",15,93.75,58.3333333333333,29
"639","600be42e32909325b20ab5f0","interrogative-partial-wh",15,93.75,58.3333333333333,29
"640","600be42e32909325b20ab5f0","interrogative-total-yn",6,37.5,58.3333333333333,29
"641","600e9f3d9b955475336971bb","declarative-broad-focus",15,93.75,50,24
"642","600e9f3d9b955475336971bb","declarative-narrow-focus",15,93.75,50,24
"643","600e9f3d9b955475336971bb","interrogative-partial-wh",13,81.25,50,24
"644","600e9f3d9b955475336971bb","interrogative-total-yn",11,68.75,50,24
"645","600f3bb4c3125f0d2a2f0d36","declarative-broad-focus",13,81.25,52.5,23
"646","600f3bb4c3125f0d2a2f0d36","declarative-narrow-focus",12,75,52.5,23
"647","600f3bb4c3125f0d2a2f0d36","interrogative-partial-wh",13,81.25,52.5,23
"648","600f3bb4c3125f0d2a2f0d36","interrogative-total-yn",8,50,52.5,23
"649","60105552a0d121342846b31a","declarative-broad-focus",16,100,45,42
"650","60105552a0d121342846b31a","declarative-narrow-focus",16,100,45,42
"651","60105552a0d121342846b31a","interrogative-partial-wh",10,62.5,45,42
"652","60105552a0d121342846b31a","interrogative-total-yn",5,31.25,45,42
"653","601228de8f04be234171ca8f","declarative-broad-focus",15,93.75,59.1666666666667,38
"654","601228de8f04be234171ca8f","declarative-narrow-focus",15,93.75,59.1666666666667,38
"655","601228de8f04be234171ca8f","interrogative-partial-wh",12,75,59.1666666666667,38
"656","601228de8f04be234171ca8f","interrogative-total-yn",8,50,59.1666666666667,38
"657","601840b15165f20756c64e0f","declarative-broad-focus",16,100,45.8333333333333,34
"658","601840b15165f20756c64e0f","declarative-narrow-focus",16,100,45.8333333333333,34
"659","601840b15165f20756c64e0f","interrogative-partial-wh",15,93.75,45.8333333333333,34
"660","601840b15165f20756c64e0f","interrogative-total-yn",2,12.5,45.8333333333333,34
"661","601c454a1e2f3c720321470b","declarative-broad-focus",16,100,56.6666666666667,28
"662","601c454a1e2f3c720321470b","declarative-narrow-focus",16,100,56.6666666666667,28
"663","601c454a1e2f3c720321470b","interrogative-partial-wh",6,37.5,56.6666666666667,28
"664","601c454a1e2f3c720321470b","interrogative-total-yn",11,68.75,56.6666666666667,28
"665","601c8b5b02683a7e54b93aeb","declarative-broad-focus",13,81.25,40,31
"666","601c8b5b02683a7e54b93aeb","declarative-narrow-focus",16,100,40,31
"667","601c8b5b02683a7e54b93aeb","interrogative-partial-wh",16,100,40,31
"668","601c8b5b02683a7e54b93aeb","interrogative-total-yn",2,12.5,40,31
"669","601e15660cc54b258b587d3d","declarative-broad-focus",15,93.75,41.6666666666667,49
"670","601e15660cc54b258b587d3d","declarative-narrow-focus",15,93.75,41.6666666666667,49
"671","601e15660cc54b258b587d3d","interrogative-partial-wh",9,56.25,41.6666666666667,49
"672","601e15660cc54b258b587d3d","interrogative-total-yn",10,62.5,41.6666666666667,49
"673","601f04fb235cb14020c7a96f","declarative-broad-focus",15,93.75,55.8333333333333,52
"674","601f04fb235cb14020c7a96f","declarative-narrow-focus",15,93.75,55.8333333333333,52
"675","601f04fb235cb14020c7a96f","interrogative-partial-wh",15,93.75,55.8333333333333,52
"676","601f04fb235cb14020c7a96f","interrogative-total-yn",6,37.5,55.8333333333333,52
"677","6021d935ae778527962c9fd3","declarative-broad-focus",16,100,46.6666666666667,9
"678","6021d935ae778527962c9fd3","declarative-narrow-focus",16,100,46.6666666666667,9
"679","6021d935ae778527962c9fd3","interrogative-partial-wh",9,56.25,46.6666666666667,9
"680","6021d935ae778527962c9fd3","interrogative-total-yn",8,50,46.6666666666667,9
"681","6021f6c1f883e82b11739f31","declarative-broad-focus",16,100,73.3333333333333,50
"682","6021f6c1f883e82b11739f31","declarative-narrow-focus",15,93.75,73.3333333333333,50
"683","6021f6c1f883e82b11739f31","interrogative-partial-wh",16,100,73.3333333333333,50
"684","6023df587f535406af0c7fcb","declarative-broad-focus",13,81.25,41.6666666666667,42
"685","6023df587f535406af0c7fcb","declarative-narrow-focus",15,93.75,41.6666666666667,42
"686","6023df587f535406af0c7fcb","interrogative-partial-wh",12,75,41.6666666666667,42
"687","6023df587f535406af0c7fcb","interrogative-total-yn",9,56.25,41.6666666666667,42
"688","6026adf0704fd23a5dc0ee32","declarative-broad-focus",14,87.5,46.6666666666667,14
"689","6026adf0704fd23a5dc0ee32","declarative-narrow-focus",15,93.75,46.6666666666667,14
"690","6026adf0704fd23a5dc0ee32","interrogative-partial-wh",12,75,46.6666666666667,14
"691","6026adf0704fd23a5dc0ee32","interrogative-total-yn",10,62.5,46.6666666666667,14
"692","60274b8abca008526ce6433c","declarative-broad-focus",12,75,50,53
"693","60274b8abca008526ce6433c","declarative-narrow-focus",15,93.75,50,53
"694","60274b8abca008526ce6433c","interrogative-partial-wh",16,100,50,53
"695","60274b8abca008526ce6433c","interrogative-total-yn",8,50,50,53
"696","602854edbf92e76fc9c56355","declarative-broad-focus",16,100,83.3333333333333,37
"697","602854edbf92e76fc9c56355","declarative-narrow-focus",16,100,83.3333333333333,37
"698","602854edbf92e76fc9c56355","interrogative-partial-wh",14,87.5,83.3333333333333,37
"699","602854edbf92e76fc9c56355","interrogative-total-yn",8,50,83.3333333333333,37
"700","602c790b7597b0571b1e1472","declarative-broad-focus",15,93.75,46.6666666666667,38
"701","602c790b7597b0571b1e1472","declarative-narrow-focus",14,87.5,46.6666666666667,38
"702","602c790b7597b0571b1e1472","interrogative-partial-wh",8,50,46.6666666666667,38
"703","602c790b7597b0571b1e1472","interrogative-total-yn",14,87.5,46.6666666666667,38
"704","60307e9acd3854f1656ac658","declarative-broad-focus",16,100,51.6666666666667,44
"705","60307e9acd3854f1656ac658","declarative-narrow-focus",15,93.75,51.6666666666667,44
"706","60307e9acd3854f1656ac658","interrogative-partial-wh",15,93.75,51.6666666666667,44
"707","60307e9acd3854f1656ac658","interrogative-total-yn",13,81.25,51.6666666666667,44
"708","603401117dd0c2000a1cb8e6","declarative-broad-focus",15,93.75,47.5,27
"709","603401117dd0c2000a1cb8e6","declarative-narrow-focus",16,100,47.5,27
"710","603401117dd0c2000a1cb8e6","interrogative-partial-wh",14,87.5,47.5,27
"711","603401117dd0c2000a1cb8e6","interrogative-total-yn",9,56.25,47.5,27
"712","603414a536144802cda025f5","declarative-broad-focus",14,87.5,45,24
"713","603414a536144802cda025f5","declarative-narrow-focus",13,81.25,45,24
"714","603414a536144802cda025f5","interrogative-partial-wh",15,93.75,45,24
"715","603414a536144802cda025f5","interrogative-total-yn",4,25,45,24
"716","60368a98238695837a78529b","declarative-broad-focus",15,93.75,55,65
"717","60368a98238695837a78529b","declarative-narrow-focus",15,93.75,55,65
"718","60368a98238695837a78529b","interrogative-partial-wh",10,62.5,55,65
"719","60368a98238695837a78529b","interrogative-total-yn",9,56.25,55,65
"720","6037034f07abbf728431e247","declarative-broad-focus",14,87.5,40.8333333333333,26
"721","6037034f07abbf728431e247","declarative-narrow-focus",11,68.75,40.8333333333333,26
"722","6037034f07abbf728431e247","interrogative-partial-wh",10,62.5,40.8333333333333,26
"723","6037034f07abbf728431e247","interrogative-total-yn",4,25,40.8333333333333,26
"724","603cf23d1967b3b1cc9a2df0","declarative-broad-focus",16,100,45,37
"725","603cf23d1967b3b1cc9a2df0","declarative-narrow-focus",15,93.75,45,37
"726","603cf23d1967b3b1cc9a2df0","interrogative-partial-wh",12,75,45,37
"727","603cf23d1967b3b1cc9a2df0","interrogative-total-yn",5,31.25,45,37
"728","603d631cffe72fc0ff456cc2","declarative-broad-focus",16,100,38.3333333333333,43
"729","603d631cffe72fc0ff456cc2","declarative-narrow-focus",13,81.25,38.3333333333333,43
"730","603d631cffe72fc0ff456cc2","interrogative-partial-wh",12,75,38.3333333333333,43
"731","603d631cffe72fc0ff456cc2","interrogative-total-yn",14,87.5,38.3333333333333,43
"732","6041a2482c6bef1ae8fdd51e","declarative-broad-focus",16,100,49.1666666666667,48
"733","6041a2482c6bef1ae8fdd51e","declarative-narrow-focus",14,87.5,49.1666666666667,48
"734","6041a2482c6bef1ae8fdd51e","interrogative-partial-wh",7,43.75,49.1666666666667,48
"735","6041a2482c6bef1ae8fdd51e","interrogative-total-yn",11,68.75,49.1666666666667,48
"736","604243ad9743df09e0f72587","declarative-broad-focus",14,87.5,41.6666666666667,63
"737","604243ad9743df09e0f72587","declarative-narrow-focus",16,100,41.6666666666667,63
"738","604243ad9743df09e0f72587","interrogative-partial-wh",8,50,41.6666666666667,63
"739","604243ad9743df09e0f72587","interrogative-total-yn",11,68.75,41.6666666666667,63
"740","60439d78a013a237855f2ac8","declarative-broad-focus",16,100,38.3333333333333,64
"741","60439d78a013a237855f2ac8","declarative-narrow-focus",15,93.75,38.3333333333333,64
"742","60439d78a013a237855f2ac8","interrogative-partial-wh",14,87.5,38.3333333333333,64
"743","60439d78a013a237855f2ac8","interrogative-total-yn",10,62.5,38.3333333333333,64
"744","60441fcec87598475f6a829f","declarative-broad-focus",16,100,47.5,24
"745","60441fcec87598475f6a829f","declarative-narrow-focus",16,100,47.5,24
"746","60441fcec87598475f6a829f","interrogative-partial-wh",15,93.75,47.5,24
"747","60441fcec87598475f6a829f","interrogative-total-yn",6,37.5,47.5,24
"748","6044d8e1c960ed56b4b31fe7","declarative-broad-focus",12,75,43.3333333333333,39
"749","6044d8e1c960ed56b4b31fe7","declarative-narrow-focus",12,75,43.3333333333333,39
"750","6044d8e1c960ed56b4b31fe7","interrogative-partial-wh",14,87.5,43.3333333333333,39
"751","6044d8e1c960ed56b4b31fe7","interrogative-total-yn",6,37.5,43.3333333333333,39
"752","6047be65ca7cb2053e6aa926","declarative-broad-focus",16,100,41.6666666666667,19
"753","6047be65ca7cb2053e6aa926","declarative-narrow-focus",15,93.75,41.6666666666667,19
"754","6047be65ca7cb2053e6aa926","interrogative-partial-wh",6,37.5,41.6666666666667,19
"755","6047be65ca7cb2053e6aa926","interrogative-total-yn",8,50,41.6666666666667,19
"756","60480a1f6a283e139e6757b6","declarative-broad-focus",16,100,55,24
"757","60480a1f6a283e139e6757b6","declarative-narrow-focus",16,100,55,24
"758","60480a1f6a283e139e6757b6","interrogative-partial-wh",10,62.5,55,24
"759","60480a1f6a283e139e6757b6","interrogative-total-yn",13,81.25,55,24
"760","60485c6bfddf0e195cb18b62","declarative-broad-focus",15,93.75,48.3333333333333,14
"761","60485c6bfddf0e195cb18b62","declarative-narrow-focus",12,75,48.3333333333333,14
"762","60485c6bfddf0e195cb18b62","interrogative-partial-wh",7,43.75,48.3333333333333,14
"763","60485c6bfddf0e195cb18b62","interrogative-total-yn",3,18.75,48.3333333333333,14
"764","60498abf0459d95ae80f42ac","declarative-broad-focus",6,37.5,45.8333333333333,17
"765","60498abf0459d95ae80f42ac","declarative-narrow-focus",8,50,45.8333333333333,17
"766","60498abf0459d95ae80f42ac","interrogative-partial-wh",8,50,45.8333333333333,17
"767","60498abf0459d95ae80f42ac","interrogative-total-yn",7,43.75,45.8333333333333,17
"768","604d09c45aedf7f70c3c66bf","declarative-broad-focus",15,93.75,60,21
"769","604d09c45aedf7f70c3c66bf","declarative-narrow-focus",15,93.75,60,21
"770","604d09c45aedf7f70c3c66bf","interrogative-partial-wh",12,75,60,21
"771","604d09c45aedf7f70c3c66bf","interrogative-total-yn",13,81.25,60,21
"772","604d547ca4ba0b35e56b2594","declarative-broad-focus",16,100,46.6666666666667,39
"773","604d547ca4ba0b35e56b2594","declarative-narrow-focus",15,93.75,46.6666666666667,39
"774","604d547ca4ba0b35e56b2594","interrogative-partial-wh",11,68.75,46.6666666666667,39
"775","604d547ca4ba0b35e56b2594","interrogative-total-yn",14,87.5,46.6666666666667,39
"776","60514fe20a8ea24a26a96e85","declarative-broad-focus",16,100,52.5,43
"777","60514fe20a8ea24a26a96e85","declarative-narrow-focus",15,93.75,52.5,43
"778","60514fe20a8ea24a26a96e85","interrogative-partial-wh",6,37.5,52.5,43
"779","60514fe20a8ea24a26a96e85","interrogative-total-yn",11,68.75,52.5,43
"780","60555b56af1bc30f5d438bd2","declarative-broad-focus",16,100,51.6666666666667,33
"781","60555b56af1bc30f5d438bd2","declarative-narrow-focus",15,93.75,51.6666666666667,33
"782","60555b56af1bc30f5d438bd2","interrogative-partial-wh",12,75,51.6666666666667,33
"783","60555b56af1bc30f5d438bd2","interrogative-total-yn",9,56.25,51.6666666666667,33
"784","6055710aefbed49cbc6c872b","declarative-broad-focus",16,100,50,15
"785","6055710aefbed49cbc6c872b","declarative-narrow-focus",16,100,50,15
"786","6055710aefbed49cbc6c872b","interrogative-partial-wh",4,25,50,15
"787","6055710aefbed49cbc6c872b","interrogative-total-yn",10,62.5,50,15
"788","6057880f8633bbd79c6f10d8","declarative-broad-focus",16,100,47.5,36
"789","6057880f8633bbd79c6f10d8","declarative-narrow-focus",16,100,47.5,36
"790","6057880f8633bbd79c6f10d8","interrogative-partial-wh",14,87.5,47.5,36
"791","6057880f8633bbd79c6f10d8","interrogative-total-yn",3,18.75,47.5,36
"792","605796ef0a4b32599655c385","declarative-broad-focus",12,75,47.5,40
"793","605796ef0a4b32599655c385","declarative-narrow-focus",10,62.5,47.5,40
"794","605796ef0a4b32599655c385","interrogative-partial-wh",14,87.5,47.5,40
"795","605796ef0a4b32599655c385","interrogative-total-yn",7,43.75,47.5,40
"796","60579ed57a769950e21bcda2","declarative-broad-focus",14,87.5,55.8333333333333,48
"797","60579ed57a769950e21bcda2","declarative-narrow-focus",16,100,55.8333333333333,48
"798","60579ed57a769950e21bcda2","interrogative-partial-wh",12,75,55.8333333333333,48
"799","60579ed57a769950e21bcda2","interrogative-total-yn",11,68.75,55.8333333333333,48
"800","midd01","declarative-broad-focus",16,100,74.1666666666667,29
"801","midd01","declarative-narrow-focus",15,93.75,74.1666666666667,29
"802","midd01","interrogative-partial-wh",11,68.75,74.1666666666667,29
"803","midd01","interrogative-total-yn",15,93.75,74.1666666666667,29
"804","midd02","declarative-broad-focus",16,100,78.3333333333333,44
"805","midd02","declarative-narrow-focus",15,93.75,78.3333333333333,44
"806","midd02","interrogative-partial-wh",16,100,78.3333333333333,44
"807","midd02","interrogative-total-yn",14,87.5,78.3333333333333,44
"808","midd03","declarative-broad-focus",16,100,88.3333333333333,31
"809","midd03","declarative-narrow-focus",16,100,88.3333333333333,31
"810","midd03","interrogative-partial-wh",15,93.75,88.3333333333333,31
"811","midd03","interrogative-total-yn",12,75,88.3333333333333,31
"812","midd04","declarative-broad-focus",16,100,79.1666666666667,33
"813","midd04","declarative-narrow-focus",16,100,79.1666666666667,33
"814","midd04","interrogative-partial-wh",14,87.5,79.1666666666667,33
"815","midd04","interrogative-total-yn",13,81.25,79.1666666666667,33
"816","midd05","declarative-broad-focus",16,100,83.3333333333333,57
"817","midd05","declarative-narrow-focus",14,87.5,83.3333333333333,57
"818","midd05","interrogative-partial-wh",16,100,83.3333333333333,57
"819","midd05","interrogative-total-yn",15,93.75,83.3333333333333,57
"820","midd06","declarative-broad-focus",16,100,74.1666666666667,46
"821","midd06","declarative-narrow-focus",16,100,74.1666666666667,46
"822","midd06","interrogative-partial-wh",16,100,74.1666666666667,46
"823","midd06","interrogative-total-yn",11,68.75,74.1666666666667,46
"824","midd07","declarative-broad-focus",16,100,80,57
"825","midd07","declarative-narrow-focus",16,100,80,57
"826","midd07","interrogative-partial-wh",15,93.75,80,57
"827","midd07","interrogative-total-yn",13,81.25,80,57
"828","midd08","declarative-broad-focus",16,100,68.3333333333333,28
"829","midd08","declarative-narrow-focus",16,100,68.3333333333333,28
"830","midd08","interrogative-partial-wh",14,87.5,68.3333333333333,28
"831","midd08","interrogative-total-yn",8,50,68.3333333333333,28
"832","midd09","declarative-broad-focus",16,100,82.5,66
"833","midd09","declarative-narrow-focus",16,100,82.5,66
"834","midd09","interrogative-partial-wh",12,75,82.5,66
"835","midd09","interrogative-total-yn",13,81.25,82.5,66
"836","midd11","declarative-broad-focus",16,100,74.1666666666667,54
"837","midd11","declarative-narrow-focus",16,100,74.1666666666667,54
"838","midd11","interrogative-partial-wh",14,87.5,74.1666666666667,54
"839","midd11","interrogative-total-yn",12,75,74.1666666666667,54
"840","midd12","declarative-broad-focus",16,100,79.1666666666667,47
"841","midd12","declarative-narrow-focus",15,93.75,79.1666666666667,47
"842","midd12","interrogative-partial-wh",16,100,79.1666666666667,47
"843","midd12","interrogative-total-yn",10,62.5,79.1666666666667,47
"844","midd13","declarative-broad-focus",15,93.75,65,54
"845","midd13","declarative-narrow-focus",14,87.5,65,54
"846","midd13","interrogative-partial-wh",16,100,65,54
"847","midd13","interrogative-total-yn",12,75,65,54
"848","midd14","declarative-broad-focus",16,100,77.5,33
"849","midd14","declarative-narrow-focus",16,100,77.5,33
"850","midd14","interrogative-partial-wh",16,100,77.5,33
"851","midd14","interrogative-total-yn",13,81.25,77.5,33
"852","midd15","declarative-broad-focus",16,100,87.5,40
"853","midd15","declarative-narrow-focus",15,93.75,87.5,40
"854","midd15","interrogative-partial-wh",15,93.75,87.5,40
"855","midd15","interrogative-total-yn",15,93.75,87.5,40
"856","midd17","declarative-broad-focus",16,100,69.1666666666667,68
"857","midd17","declarative-narrow-focus",16,100,69.1666666666667,68
"858","midd17","interrogative-partial-wh",11,68.75,69.1666666666667,68
"859","midd17","interrogative-total-yn",13,81.25,69.1666666666667,68
"860","midd19","declarative-broad-focus",16,100,70.8333333333333,42
"861","midd19","declarative-narrow-focus",16,100,70.8333333333333,42
"862","midd19","interrogative-partial-wh",13,81.25,70.8333333333333,42
"863","midd19","interrogative-total-yn",14,87.5,70.8333333333333,42
"864","midd22","declarative-broad-focus",16,100,91.6666666666667,37
"865","midd22","declarative-narrow-focus",16,100,91.6666666666667,37
"866","midd22","interrogative-partial-wh",12,75,91.6666666666667,37
"867","midd22","interrogative-total-yn",13,81.25,91.6666666666667,37
"868","midd24","declarative-broad-focus",16,100,70.8333333333333,45
"869","midd24","declarative-narrow-focus",14,87.5,70.8333333333333,45
"870","midd24","interrogative-partial-wh",15,93.75,70.8333333333333,45
"871","midd24","interrogative-total-yn",13,81.25,70.8333333333333,45
"872","midd25","declarative-broad-focus",16,100,87.5,39
"873","midd25","declarative-narrow-focus",15,93.75,87.5,39
"874","midd25","interrogative-partial-wh",16,100,87.5,39
"875","midd25","interrogative-total-yn",13,81.25,87.5,39
"876","midd26","declarative-broad-focus",16,100,75,33
"877","midd26","declarative-narrow-focus",16,100,75,33
"878","midd26","interrogative-partial-wh",9,56.25,75,33
"879","midd26","interrogative-total-yn",16,100,75,33
"880","midd27","declarative-broad-focus",16,100,70,44
"881","midd27","declarative-narrow-focus",15,93.75,70,44
"882","midd27","interrogative-partial-wh",14,87.5,70,44
"883","midd27","interrogative-total-yn",15,93.75,70,44
"884","midd28","declarative-broad-focus",16,100,95.8333333333333,59
"885","midd28","declarative-narrow-focus",16,100,95.8333333333333,59
"886","midd28","interrogative-partial-wh",16,100,95.8333333333333,59
"887","midd28","interrogative-total-yn",14,87.5,95.8333333333333,59
"888","midd29","declarative-broad-focus",16,100,78.3333333333333,35
"889","midd29","declarative-narrow-focus",16,100,78.3333333333333,35
"890","midd29","interrogative-partial-wh",15,93.75,78.3333333333333,35
"891","midd29","interrogative-total-yn",13,81.25,78.3333333333333,35
"892","midd30","declarative-broad-focus",16,100,68.3333333333333,38
"893","midd30","declarative-narrow-focus",16,100,68.3333333333333,38
"894","midd30","interrogative-partial-wh",13,81.25,68.3333333333333,38
"895","midd30","interrogative-total-yn",12,75,68.3333333333333,38
"896","midd31","declarative-broad-focus",16,100,77.5,58
"897","midd31","declarative-narrow-focus",16,100,77.5,58
"898","midd31","interrogative-partial-wh",16,100,77.5,58
"899","midd31","interrogative-total-yn",16,100,77.5,58
